course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
Busn,170,Records and Information Management,"Studies principles and procedures for organizing and operating Records and Information Management (RIM) programs. Topics include: selection of filing systems, equipment, and supplies; procedures for storage, retrieval, transfer, retention, and disposal of records; records inventory and analysis; records protection and disposition; study and application of ARMA (Association of Records Managers and Administrators) rules for alphabetic, alphanumeric, geographic, numeric, and subject methods. Help a business or organization meet its fiscal, legal, governmental, requirements by managing its information systems. (3 lec hrs.)",3,Business,383190,Pre: PreReq: Eng 20 or ESL 20 or placement in Eng 21 or placement in ESL 21 or placement in Eng 22 or (placement in ESL 22G and placement in ESL 22W); Lecture Hours: 3
Busn,178,Business Communications,"Covers basic skills and techniques for effective business writing. Designed to develop and refine writing skills with an emphasis on basic writing, proofreading, and editing techniques. (3 lec hrs.)",3,Business,383190,Pre: PreReq: “C” or better in Eng 22 or (“C” or better in ESL 22G and “C” or better in ESL 22W) or placement in Eng 100 or placement in Eng 100E; Lecture Hours: 3
Busn,182,Machine Transcription,"An introductory course in machine transcription designed to improve communication skills-reading, listening, speaking, word usage, spelling, punctuation, proofreading, understanding sentence structure, to produce business communication from familiar and unfamiliar dictation. (3 lec hrs.)",3,Business,383190,Pre: PreReq: Eng 20 or ESL 20 or placement in Eng 21 or placement in ESL 21 or placement in Eng 22 or (placement in ESL 22G and placement in ESL 22W); Lecture Hours: 3
Busn,188,Business Calculations,"Introduces various quantitative computational procedures used in accounting and finance such as present and future value concepts, payroll, inventory, and international currency e[change rates. Utilization of the electronic 10-key pad as a tool for calculating will be stressed. (3 lec hrs.)",3,Business,383190,Lecture Hours: 3
Busn,193V,Cooperative Education,"Provides practical career-related work experience through a program used nationally in colleges and universities to apply classroom knowledge and to develop job competencies. Full-time or part-time work in private and public sectors of the business, government and industrial communities is utilized for this program. The number of credits earned depends upon the number of hours spent at the job station during the semester. (variable hours)",1-5,Business,383190,Pre: PreReq: Consent of program faculty; Lecture Hours: variable
Busn,292,Integrated Office Procedures,"Emphasis is on office procedures for the administrative professional. Includes advanced word processing, spreadsheet, database, integration of applications, and critical thinking applications. Designed to bring together within a portfolio all elements of learning from the Business Technology program. (3 lec hrs.)",3,Business,383190,Pre: PreReq: Acc 155; and Busn 123 and Busn 164; Lecture Hours: 3
BLaw,200,Legal Environment of Business,"Introduces the nature and development of law in the United States with emphasis on how it applies to business. A study of business documents, how business entities are created and operated, the role of government regulation, and ethical implications are also covered.",3,Business Law,383190,Pre: “C” or better in Eng 21 or “C” or better in ESL 21 or “C” or better in Eng 22 or (“C” or better in ESL 22G and “C” or better in ESL 22W) or placement in Eng 100 or placement in Eng 100E or placement in Eng 102; Lecture Hours: 3
Carp,150,Basic Carpentry I,"Students will learn and practice shop safety and the safe use, care, and maintenance of hand tools. Identification of basic construction materials and fasteners, adherence to good work ethics, quality workmanship, and customer satisfaction is also emphasized.",6,Carpentry,383190,Pre: “C” or better in Eng 20 or “C” or better in ESL 20 or placement in Eng 21 or placement in ESL 21; and “C” or better in QM 80 or placement in QM 120T; Lecture Hours: 12; Lab Hours: 12
Carp,151,Basic Carpentry II,"Students will develop basic carpentry skills required by industry. Covers the use, safety and maintenance of hand and power tools, identification and application of materials, joint construction, and layout techniques. Lab work involves practice and construction of basic woodworking projects with emphasis placed on safety, good work ethics, conservation, accuracy, and overall craft professionalism.",6,Carpentry,383190,Pre: “C” or better in Eng 20 or “C” or better in ESL 20 or placement in Eng 21 or placement in ESL 21; and “C” or better in QM 80 or placement in QM 120T; Lecture Hours: 12; Lab Hours: 12
Carp,155,Concrete Form Construction,"Designed to familiarize students working with concrete. It covers the different types of concrete forms, laying out, materials and accessories, properties in concrete, leveling tools/instrument and special techniques in heavy concrete construction.",12,Carpentry,383190,Pre: “C” or better in Carp 150 and “C” or better in Carp 151; Lecture Hours: 24; Lab Hours: 24
Carp,257,Framing and Exterior Finish,"Designed for house construction. It involves footings and foundations, platform framing, wall and ceiling framing, roof framing and the different designs, roof coverings, and exterior sidings. Students will participate in actual construction.",12,Carpentry,383190,Pre: “C” or better in Carp 155; Lecture Hours: 24; Lab Hours: 24
Carp,260,Finishing,"Covers application of wall and ceiling panels; hanging doors and windows; construction and installation of cabinets and closets; application of moldings and trims; bathroom materials and finishing hardware, window and door frame construction, and installation and application of siding and trims.",12,Carpentry,383190,Pre: “C” or better in Carp 257; Lecture Hours: 24; Lab Hours: 24
Chem,100,Chemistry and Society,"Basic concepts of chemistry utilizing mathematics only where necessary, designed for the non-science major.",3,Chemistry,383190,Pre: Eng 21 or ESL 21 or Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E or placement in Eng 102; Lecture Hours: 3
Chem,100L,Chemistry and Society Lab,"Laboratory to accompany Chem 100; Basic concepts of chemistry utilizing mathematics only where necessary, designed for the non-science major.",1,Chemistry,383190,Lab Hours: 3
Chem,151,Elementary Survey of Chemistry,Provides the beginning student with a background in the fundamentals of chemistry.,3,Chemistry,383190,Pre: Eng 21 or ESL 21 or Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E or placement in Eng 102; Lecture Hours: 3
Chem,151L,Elementary Survey of Chemistry Lab,Laboratory of Chem 151: Provides the beginning student with a background in the fundamentals of chemistry laboratory.,1,Chemistry,383190,Lab Hours: 3
Chem,161,General Chemistry I,"Basic principles of inorganic chemistry with an emphasis on problem solving. First course of a two-course sequence designed to meet the one-year general chemistry requirement for Pre-med, Science, and Engineering majors. Topics include chemical calculations, electronic structure, chemical bonding, states of matter, and solutions.",3,Chemistry,383190,Pre: “C” or better in Math 103 or placement in Math 135; Lecture Hours: 3
Chem,161L,General Chemistry I Lab,Laboratory to accompany Chem 161. Experiments illustrate fundamental principles of Chemistry.,1,Chemistry,383190,Lab Hours: 3
Chem,162,General Chemistry II,"Second course of a two-course sequence designed to meet the one-year general chemistry requirement for Pre-med, Science, and Engineering majors. Topics include thermochemistry, kinetics, acid-base equilibrium, solubility equilibrium, and electrochemistry. Emphasis on problem solving.",3,Chemistry,383190,Pre: Chem 161; Lecture Hours: 3
Chem,162L,General Chemistry II Lab,Laboratory to accompany Chem 162. Experiments illustrate fundamental principles of Chemistry.,1,Chemistry,383190,Pre: Chem 161 and Chem 161L; Lab Hours: 3
CM,120,Introduction to Digital Video,"A studio course in digital video production that provides students with the basic theory, practice, and techniques for digital video with sequential digitized imagery and synchronized sound. May be repeated for credit, up to 6 credits.",3,Creative Media,383190,Pre: PreReq: “C” or better in Art 112; Lecture Hours: 6
Culn,111,Introduction to the Culinary Industry,"Provides an overview of the culinary industry within the aspects of the entire hospitality industry. It provides students with an introduction to the historical, social, and cultural forces that have affected and shaped the industry of today. Students will identify job qualifications and opportunities, professional standards, communication skills, and attitudes essential for successful workers in the industry.",2,Culinary Arts,383190,Lecture Hours: 2
Culn,112,Sanitation and Safety,"The study and application of the principles and procedures of sanitation and safety in the hospitality industry. Includes the study of food-borne illnesses, biological, chemical, and physical hazards, and cross-contamination as they may occur during the flow of food. An introduction to HACCP (Hazard Analysis Critical Control Point) and other sanitation and safety programs will also be presented. Safety issues and OSHA (Occupational Safety and Health Administration) guidelines and standards will be covered as they apply to the hospitality industry.",2,Culinary Arts,383190,Lecture Hours: 2
Culn,115,Menu Merchandising,"A study of the factors involved in planning effective menus for a variety of food service operations. The course includes the design, format, selection, costing, pricing, and balance of menu items based on an understanding of the needs of various target markets.",2,Culinary Arts,383190,Pre: PreReq: “C” or better in Culn 111 and “C” or better in Culn 112 and “C” or better in Culn 120; Lecture Hours: 2
Culn,120,Fundamentals of Cookery,"An introduction to the fundamental concepts, skills, and techniques of cooking principles. Culinary skills addressing food preparation, presentation, and service in a safe and sanitary environment are emphasized. A combination of theory and hands-on experiences allow students to gain competencies in cooking methods for meat, poultry, fish, vegetables, fruits, salads, starches, sauces, and soups. Includes care and correct use of knives, tools, and equipment for professional kitchens. Interpreting standardized recipes, recognition of food cost factors, storage techniques, culinary terms, and other factors as they apply to standards expected of a food service worker for an entry level position are significant objectives covered.",5,Culinary Arts,383190,Lecture Hours: 2; Lab Hours: 9
Culn,131,Short Order Cookery,"Students apply skillful manipulative methods in the preparation (Mise en place is emphasized), presentation, and service of foods requiring a short cooking time. Experience will be gained in production techniques for short order cookery. Regional and/or ethnic foods and cuisines of various countries will be incorporated into menu format. Includes preparation of hot appetizers for specific events.",3,Culinary Arts,383190,"Pre: PreReq: “C” or better in Culn 111, “C” or better in Culn 112, and “C” or better in Culn 120; Lecture Hours: 1; Lab Hours: 6"
Culn,133,Bistro Cookery and Intro to Dining Room Service,"Provides the application and reinforcement of basic concepts, skills, and techniques introduced in Culn 120 (Fundamentals of Cookery) to the operation of a bistro style dining service with an emphasis on fresh, locally produced foods prepared in a healthful and attractive manner. Menu will be designed utilizing a “Farm to Table” concept and scratch cookery. Recipe standardization and conversion, mise en place of correct quantity, freshness, and completeness will be stressed. Introduction to dining room service, Garde Manger and a la minute (cooked to order) cookery will be utilized for this course. Teamwork, personal and station organization, consistency, and patron satisfaction are cultivated.",6,Culinary Arts,383190,"Pre: PreReq: “C” or better in Culn 111, “C” or better in Culn 112, “C” or better in Culn 120, and “C” or better in Culn 170; Lecture Hours: 2; Lab Hours: 12"
Culn,140,Cold Food Pantry,"Focus on theory, laboratory, and production of cold food items such as types of salads, salad dressings, sandwiches, canapés, hors d’oeuvres, cold appetizers, desserts, and beverages as are produced and/or assembled in the pantry department of a food service establishment. Students gain additional experience in creating and developing recipe adaptations for cold food menu items from different cuisines and regions of the country. Emphasis on nutritional awareness and the preparation of menu items to assure maximum freshness.",4,Culinary Arts,383190,"Pre: PreReq: “C” or better in Culn 111, “C” or better in Culn 112, and “C” or better in Culn 120; Lecture Hours: 1; Lab Hours: 9"
Culn,150,Fundamentals of Baking,"An introduction to the fundamentals of basic baking: concept, skills, and techniques, for application in a commercial food service establishment. Emphasis on the study of ingredient functions, product identification, scaling, weights, measures, recipe formulas, use and maintenance of bake shop tools and equipment. Students produce bakery items such as: yeast breads, other yeast products, quick breads, cookies, pies, cakes, pastries, and desserts. Also incorporates the study of cost controls and pricing.",4,Culinary Arts,383190,Pre: “C” or better in Culn 111 and “C” or better in Culn 112 and “C” or better in Culn 120; Lecture Hours: 2; Lab Hours: 6
Culn,160V,Dining Room Service/Stewarding,"Students study and practice a variety of table service techniques and procedures. Course coverage includes salesmanship of food and beverage, tableside service techniques, interpersonal communication, and managing work flow between the dining room and kitchen. Course coverage also provides students with the principles and practices of the beverage operation and application of stewarding in a hotel or food service establishment.",2 or 4,Culinary Arts,383190,Lecture Hours: variable; Lab Hours: variable
Culn,170,Food and Beverage Purchasing,"Work experience and lecture course whereby students study, observe, and participate in storeroom operations in a hotel or food service establishment. Provides experience in ordering, receiving, pricing, storing, distributing, and controlling the flow of food, beverages, supplies, and equipment. Purchasing policies, handling requisitions, and the organization of a steward’s department are also included.",3,Culinary Arts,383190,Lecture Hours: 1; Lab Hours: 6
Culn,185,Culinary Nutrition,"Provides basic overall nutrition education, including functions of nutrients, vitamins and minerals, metabolic and other physiological processes, diet-related health concerns, and global health issues. Designed specifically for Culinary students as a Natural Science elective.",3,Culinary Arts,383190,Lecture Hours: 3
Culn,190,Food Business Startup,"Surveys the food manufacturing environment in Hawai‘i and abroad taking into consideration business challenges, innovations, and emerging trends. Students will explore traditional business models versus sustainable business models, and develop a lean business plan outline for their proposed product. Students will begin to consider the value added proposition of their product while assessing the market for concept viability. Funding, sourcing, distribution, promotion and pricing strategies, as well as the concept of scaling will be discussed. Students will review government compliance and Good Manufacturing Practices, as well as the legal steps and requirements for establishing a food manufacturing business. Students will also survey the small food business environment in Hawai‘i, establishing a firm, decision-making processes, marketing assessments, financing, operations considerations, and exposure to government regulations. Students will work in the kitchen lab to initiate a product prototype, along with necessary safety and sanitation best practices.",3,Culinary Arts,383190,Lecture Hours: 2; Lab Hours: 3
Culn,220,Advanced Cookery,"This capstone course is designed to integrate previous culinary training and academic studies using fundamental cooking techniques, food science, aesthetics, managerial principles, and sensory perception in the operation of the dining room. Student teams will create menus with instructor input, organize production and service, define and staff kitchen stations and develop systems for efficient operation. Opportunity for more complex offerings and the experience of cooking with a broad variety of seasonings and higher end foods. Plated service will strengthen timing and a la minute cooking skills.",5,Culinary Arts,383190,"Pre: “C” or better in Culn 111, “C” or better in Culn 112, “C” or better in Culn 120, “C” or better in Culn 133, and “C” or better in Culn 170; Lecture Hours: 2; Lab Hours: 9"
Culn,240,Garde Manger,"A study of the basic Garde Manger principles, techniques, and skills in the preparation of specialty items such as: aspic, chaud-froid, forcemeats, pâtés, terrines, galantines, mousses, hot and cold hors d’oeuvres, and canapés. Buffet service will also be highlighted, emphasizing buffet menu planning, portion considerations, presentations, and line logistics.",4,Culinary Arts,383190,"Pre: “C” or better in Culn 111, “C” or better in Culn 112, “C” or better in Culn 120, “C” or better in Culn 133, and “C” or better in Culn 170; Lecture Hours: 2; Lab Hours: 6"
Culn,252,Patisserie,"Expands upon the baking skills and techniques learned in Culn 150 (Fundamentals of Baking) for preparing quality commercial products. Cakes, pastries, petit fours, chocolate, cookies, and other bakeshop items will be included in the laboratory practice. Emphasis on baking as a science dependent upon exact measurements, functions of ingredients, the proper tools, and increased manipulative skills required to assure consistent results in producing fine pastry items.",4,Culinary Arts,383190,Pre: “C” or better in Culn 150; Lecture Hours: 2; Lab Hours: 6
Culn,270,Food and Beverage Cost Control,"Students examine and identify the varied factors which influence food and beverage costs in a food service operation. Students use analytical tools and techniques to enable them to interpret, to make operating decisions, and to identify problems in achieving cost and quality control in a food and beverage system. A field experience to include computer generated information for a food service plan is a major requirement.",4,Culinary Arts,383190,"Pre: “C” or better in Culn 115, “C” or better in Culn 131, “C” or better in Culn 140, and “C” or better in Culn 150; and QM 120H or Math 100 or higher (not Math 120); Lecture Hours: 3; Lab Hours: 3"
Dnce,153,Introduction to Dance Forms,Introduction to dance through history and culture. Students will learn basic movement and vocabulary of the major dance forms through theoretical perspectives and the performance of dance skills in the studio.,3,Dance,383190,Lecture Hours: 3
Dnce,185,Modern/Jazz Dance I,Introduces technical skill in modern and jazz vocabularies and explores the creative processes of dance.,3,Dance,383190,Lecture Hours: 2; Lab Hours: 2
Dnce,190V,Aerial Dance I,An introduction to technical skills/creative processes in beginning aerial dance utilizing the single point low flying trapeze.,2-3,Dance,383190,Lecture Hours: variable; Lab Hours: variable
Dnce,195,Introduction to Environmental Dance,An introduction to how dance interfaces with various environments—both natural and man-made—and explores how dance is a vehicle to express environmental and relevant social issues. Emphasizes the relationship of dance to other art forms and especially the creative power of collaboration when dealing with themes expressing the human relationship with the environment.,3,Dance,383190,(3 lec hrs.)
Dnce,256,Creative Movement,"An introduction to content, method, and processes for leading creative movement experiences for young people. The creative process, elements of movement and its relationship to other art forms, as well as its integration with other curricula are explored in this course. Teaching methods used in this course enable the design of lessons appropriate for a wide range of ages, interests, and developmental stages. Especially applicable to those in or planning to enter education or human service fields. May be repeated for credit, up to 6 credits.",3,Dance,383190,"PreReq: Eng 21 or ESL 21 or placement in Eng 102; and Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E
Recommended: ECEd 110 or Dnce 185 or HDFS 230
(3 lec hrs.)"
Dnce,285,Modern/Jazz Dance II,"A continuation of Modern/Jazz Dance I in which the student will continue more in-depth work in technique, improvisation, and composition. Performance skills will be stressed.",3,Dance,383190,"PreReq: Dnce 185
(2 lec hrs., 2 lec/lab hrs.)"
Dnce,290V,Aerial Dance II,"A continuation of Introduction to Aerial Dance in which the student learns more difficult technical skills and creative processes in aerial dance utilizing the single point low flying trapeze. May be repeated for credit, up to 6 credits.",2-3,Dance,383190,"PreReq: Dnce 190V
Recommended: Dnce 185
(variable hours)"
DiMc,120,Introduction to Diesel Engines,"The theory and operation of diesel engines, maintenance and repair of diesel engine systems, shop safety/operation, component service and repair, engine disassembly, inspection, and assembly. Topics include: engine operating principles; cylinder blocks and heads; crankshaft and bearings; camshaft; gear train and timing; piston and connecting rod assemblies; engine lubricant and lubrication systems; engine coolants and cooling systems, and air intake and exhaust systems.",12,Diesel Mechanics,383190,"+ Valid driver's license required.
(24 lec/lab hrs.)"
DiMc,130,Introduction to Electrical Systems and Diesel Fuel Systems,"The theory and operation of heavy-duty truck and equipment electrical systems and fuel systems, maintenance and repair of electrical and fuel systems, shop safety/operation, component service and repair, electrical and fuel diagnostics equipment usage, and troubleshooting procedures.",12,Diesel Mechanics,383190,"PreReq: “C” or better in DiMc 120
(24 lec/lab hrs.)"
DiMc,140,Introduction to Power Trains,"The theory and operation of heavy-duty truck and equipment power train, maintenance and repair of power train, shop safety/operation, component service and repair, power train diagnostic equipment usage, and troubleshooting procedures. Topics include: clutches and flywheels, mechanical transmissions, drive lines, power take off, differentials, and final drivers.",12,Diesel Mechanics,383190,"PreReq: “C” or better in DiMc 130
(24 lec/lab hrs.)"
DiMc,150,"Introduction to Heavy-Duty Brakes, Steering, Suspension, Hydraulics, and Hydrostatics","The theory, operation and maintenance of heavy-duty truck and equipment including brakes, steering and suspension systems, hydraulic and hydrostatic systems, shop safety/operation, component service and repair, system schematics, diagnostics, and alignment.",12,Diesel Mechanics,383190,"PreReq: “C” or better in DiMc 140
(24 lec/lab hrs.)"
ECEd,105,Introduction to Early Childhood Education,Introduces and explores the nature of the field of early childhood education and care.,3,Early Childhood Education,383190,"PreReq: Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E
(3 lec hrs.)"
ECEd,110,Developmentally Appropriate Practices,"Introduces concepts of developmentally appropriate practice and the importance of play. Provides an overview of and experience with the knowledge and skills necessary for working with children birth through age eight, including children with special needs.",3,Early Childhood Education,383190,"PreReq: Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E
(3 lec hrs.)"
ECEd,115,"Health, Safety, and Nutrition for the Young Child","Introduces theories and practices for creating and maintaining a safe, healthy learning environment for young children and adults in group settings. Introduces guidelines and practices for providing for the nutritional needs of young children and adults in group settings.",3,Early Childhood Education,383190,"PreReq: Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E
(3 lec hrs.)"
ECEd,131,Early Childhood Development: Theory into Practice,"Covers principles of human development from conception through early childhood. Focuses on the interrelation of physical, cognitive, emotional, and social aspects of the individual during this period and how this information of development affects one’s expectations and relationship to the individual child.",3,Early Childhood Education,383190,"PreReq: Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E
(3 lec hrs.)"
ECEd,134,Introduction to Observation of Children,This course provides students with the skills and knowledge necessary to observe and document children's development and behavior in various settings.,1,Early Childhood Education,383190,(1 lec hr.)
ECEd,140,Guiding Young Children in Group Settings,Addresses positive ways to support children’s social-emotional development. Focuses on adult-child and child-child interactions and relationships.,3,Early Childhood Education,383190,"PreReq: Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E
(3 lec hrs.)"
ECEd,152,Early Literacy Development,Deleted.,3,Early Childhood Education,383190,
ECEd,170,Introduction to Infants and Toddlers,"Provides an overview of the basic skills needed for working with infants and toddlers and their families in group care settings. Focuses on interactive aspects of child development. Introduces infant-toddler caregiving routines and environments, and caregiver roles. (3 lec hrs.)",3,Early Childhood Education,383190,Pre: Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E; Lecture Hours: 3
ECEd,190,Early Childhood Laboratory,"Provides the early childhood student with information on health and safety practices and appropriate curriculum in early childhood programs. Provides a setting to observe and experience maintaining a healthy, safe environment for children and staff, and to gain skills in working effectively with children, teachers and parents in a “model” early childhood program. Allows the student to participate in a group program for young children. Provides supervised practice in planning and guiding children’s learning and routine living activities. Nine hours in a campus laboratory and one hour in seminar per week. (1 lec hr., 9 lab hrs.)",4,Early Childhood Education,383190,"Pre: “C” or better in ECEd 105 and “C” or better in ECEd 110 and “C” or better in ECEd 131 and “C” or better in ECEd 140; and consent of the instructor to verify that the student meets the following requirements: FBI Background Check including Fingerprinting, Child Welfare Clearance, and Physical Exam with doctor’s note; Lecture Hours: 1; Lab Hours: 9"
ECEd,191,Early Childhood Practicum I,"Provides practical application of early childhood studies which allow the student to participate in a group program for young children. Supervised practice in planning and guiding learning, and children’s routine living activities. Emphasizes experiences that increase student’s skills in dealing with group and individual behavior. (1 lec hr., 9 lab hrs.)",4,Early Childhood Education,383190,"Pre: “C” or better in ECEd 105 and “C” or better in ECEd 110 and “C” or better in ECEd 131 and “C” or better in ECEd 140; and consent of the instructor to verify that the student meets the following requirements: FBI Background Check including Fingerprinting, Child Welfare Clearance, and Physical Exam with doctor’s note; Lecture Hours: 1; Lab Hours: 9"
ECEd,245,"Child, Family, and Community",Develops communication skills and other strategies for building effective relationships with diverse families and relevant community members. Introduces students to the local resources available for family referral. (3 lec hrs.),3,Early Childhood Education,383190,Pre: “C” or better in ECEd 105; Lecture Hours: 3
ECEd,252,Early Childhood Curriculum: Communication,Deleted.,3,Early Childhood Education,383190,
ECEd,253,Early Childhood Curriculum: Physical,Deleted.,3,Early Childhood Education,383190,
ECEd,254,Early Childhood Curriculum: Cognitive,Deleted.,3,Early Childhood Education,383190,
ECEd,255,Early Childhood Curriculum: Creative,Deleted.,3,Early Childhood Education,383190,
ECEd,256,Creative Movement,Deleted.,3,Early Childhood Education,383190,
ECEd,263,Language and Creative Expression Curriculum,"Addresses creative and language disciplines, stages of development for each, and how these relate to appropriate early childhood curriculum. Includes designing curriculum for language, literacy, literature and creative expression (art, music, and creative movement/dance) based on observation of children. Students must have contact with preschool children in a formal setting for observation and implementation of course assignments. (3 lec hrs.)",3,Early Childhood Education,383190,Pre: “C” or better in ECEd 110 and “C” or better in ECEd 131; Lecture Hours: 3
ECEd,264,Inquiry and Physical Curriculum,"Addresses physical development and inquiry disciplines, stages of development for each, and how these relate to appropriate early childhood curriculum. Includes designing curriculum for physical development, and inquiry (math, science, and social studies) based on observation of children. Introduces integrated curriculum based on science and social studies topics. Students must have contact with preschool children in a formal setting for observation and implementation of course assignments. (3 lec hrs.)",3,Early Childhood Education,383190,Pre: “C” or better in ECEd 110 and “C” or better in ECEd 131; Lecture Hours: 3
ECEd,275,Inclusion of Children with Special Needs,"Introduces legal, historical, and research information about serving young children with special needs in inclusive environments. Introduces issues and practices associated with establishing partnerships with families and understanding collaborative relationships that contribute to meeting the diverse needs of young children in inclusive settings. Facilitates the development of skills to adapt and modify the learning environment in line with developmentally appropriate practice. Introduces traditional and alternative assessment and identifies the skills necessary to facilitate successful transitions. (3 lec hrs.)",3,Early Childhood Education,383190,Pre: ECEd 105 and ECEd 110 and ECEd 131; Lecture Hours: 3
ECEd,280,Introduction to Early Childhood Program Administration,"Provides an introduction to administrative principles and practices of program planning, organization, personnel management, boards, and regulatory agencies. Surveys program handbooks, personnel policies, assessment tools, community resources, and fundraising ideas. (2 lec hrs.)",2,Early Childhood Education,383190,Pre: ECEd 190 or ECEd 191; Lecture Hours: 2
ECEd,291,Early Childhood Practicum II,"Provides advanced practical application of early childhood studies which allows the student to participate in a group program for young children. Supervised practice in planning and guiding learning, and children’s routine living activities. Emphasizes experiences that increase student’s skills in dealing with group and individual behaviors. (1 lec/lab hrs., 9 lab hrs.)",4,Early Childhood Education,383190,"Pre: ECEd 140, and “B” or better in ECEd 190 or “B” or better in ECEd 191; and consent of instructor; Lecture Hours: 1; Lab Hours: 9"
Erth,101,Introduction to Geology,"The study of the earth, with emphasis placed on the materials, surface features, structures, and various erosional and depositional processes. ",3,Earth Sciences,383190,Pre: Eng 21 or ESL 21 or Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E or placement in Eng 102; Lecture Hours: 3
Erth,101L,Introduction to Geology Lab,"The study of the earth, with emphasis placed on the materials, surface features, structures, and various erosional and depositional processes. Laboratory to accompany Erth 101.",1,Earth Sciences,383190,Lab Hours: 3
ECom,100,Introduction to E-Commerce,Provides an introduction to the technology and history of the internet and its use as an electronic commerce medium from informational websites to full online retail systems. Included in this introductory survey course will be an analysis and evaluation of retail and business-to-business internet-based systems. Coursework includes an analysis of e-commerce websites and internet and e-mail marketing techniques.,3,E-Commerce,383190,Pre: Eng 21 or ESL 21 or placement in Eng 102; and Mkt 157; Lecture Hours: 3
Econ,120,Principles of Economics,"General understanding of the functioning of economic systems, including various approaches to the organization of production and allocation of resources, and of policies to achieve national economic goals. These include determination of national income, inflation, recession, unemployment, taxation, labor unions, environmental pollution, energy, and economic growth.",3,Economics,383190,Pre: Eng 21 or ESL 21 or placement in Eng 102; and Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E; Lecture Hours: 3
Econ,130,Principles of Microeconomics,"Examination of the decision-making process of both households and firms. Analysis of the functioning of a competitive market system, using supply and demand models and the role of government in cases of market failure.",3,Economics,383190,Pre: Eng 21 or ESL 21 or placement in Eng 102; and Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E; and Math 82X or placement in Math 100 or placement in Math 103; Lecture Hours: 3
Econ,131,Principles of Macroeconomics,"Examination of the forces determining levels of and changes in national income, employment and the price level, including the role of government through its fiscal and monetary policies.",3,Economics,383190,Pre: Eng 21 or ESL 21 or placement in Eng 102; and Eng 22 or (ESL 22G and ESL 22W) or placement in Eng 100 or placement in Eng 100E; and Math 82X or placement in Math 100 or placement in Math 103; Lecture Hours: 3
EIMT,20,Interior Wiring,"Covers safety regulations and procedures practiced in the construction trade and industry; the use of related hand tools and power equipment; basic interior wiring of electrical devices and equipment, lighting apparatus and low voltage equipment; electrical blueprints and symbols of residential wiring; various wiring methods and materials used; installation of temporary service pole stands; and the interpretation of current national and local electrical codes.",12,Electrical Installation and Maintenance Technology,383190,Pre: Eng 20 or ESL 20 or placement in Eng 21 or placement in ESL 21; Lecture Hours: 6; Lab Hours: 15
EIMT,22,Electricity Theory and Practice,"Covers basic Electron Theory, Ohm’s Law, Power Law, series and parallel circuits, AC and DC circuits, magnetism, grounding, introduction to the basics of Photovoltaic principles, installation of permanent electrical services, and the introduction of electrical conduit bending.",12,Electrical Installation and Maintenance Technology,383190,Pre: “C” or better in EIMT 20; Lecture Hours: 6; Lab Hours: 15
EIMT,41,Commercial Wiring,"Covers the installation of various types of electrical conduits in classified hazardous and non-hazardous locations; the installation of electrical services; blueprint reading and interpretations; and related duties of the electrical trade such as carpentry, masonry, plumbing, and refrigeration.",12,Electrical Installation and Maintenance Technology,383190,Pre: “C” or better in EIMT 22; Lecture Hours: 6; Lab Hours: 15
EIMT,43,Industrial Wiring,"Covers power generation, transmission, and distribution; step-up and step-down power transformers; buck/boost transformers; electromagnetism; single-phase and three-phase motors; motor controls; and photovoltaic systems (off-grid & grid-tie).",12,Electrical Installation and Maintenance Technology,383190,Pre: “C” or better in EIMT 41; Lecture Hours: 6; Lab Hours: 15
Etro,120,Fundamentals of Electronics I,"The basics of electron physics, Ohm’s Law, direct and alternating current, network analysis, sinusoidal and non-sinusoidal voltage and current analysis of R,L,C passive components in passive filters. Also covers the proper care, use, and hands-on operation of test instruments such as DMMs, oscilloscopes, power supplies, function generators as used in voltage, current, resistance, and power measurements.",5,Electronics Technology,383190,Pre: Eng 20 or ESL 20 or placement in Eng 21 or placement in ESL 21; Lecture Hours: 5
Etro,120L,Fundamentals of Electronics I Lab,Deleted.,2,Electronics Technology,383190,
Etro,121,Process Controls and Electronics Fabrication,Deleted.,3,Electronics Technology,383190,
Etro,121L,Process Controls and Electronics Fabrication Lab,Deleted.,2,Electronics Technology,383190,
Etro,122,Fundamentals of Electronics II,Deleted.,5,Engineering Technology,383190,
Etro,140,Network Fundamentals,Deleted.,3,Engineering Technology,383190,
Etro,143,Digital Electronics,Deleted.,5,Engineering Technology,383190,
