course_prefix,course_number,course_title,course_desc,num_units,dept_name,inst_ipeds,metadata
DATA,200,Intro to Business Analytics,An introduction to quantitative modeling and data-driven decision-making used in Business Analytics. Includes the basic concepts and mathematical tools to understand the role of quantitative analytics in organizations; application of analysis tools and interpretations of model outputs for effective communication. (Same as QBA  200) (Attributes: GQ),3,Data Science,141565,{}
DATA,271,Applied Statistics with R,"Introduction to probability and statistics, with an emphasis on applied use of the R statistical computing system. Topics include categorical and quantitative random variables, probability distributions, descriptive statistics, estimation, hypothesis testing, and linear regression. Pre: C or better in MATH  135T or higher, or placement into MATH  140 or higher; C or better in DATA  171 or instructor consent. (Same as MATH  271) (Attributes: FQ, GQ)",3,Data Science,141565,{}
DATA,272,Machine Learning for Data Sci,"How to use data to automatically understand the world, make complex decisions, and even predict the future. Focuses on helping students do more with data by understanding and using a wide variety of machine learning tools. Taught in Python. Pre: DATA  172 and MATH  241, which may be taken concurrently.",3,Data Science,141565,{}
DATA,315,Math Methods for Data Science,"A collection of mathematical and computational techniques for data analysis. Topics include numerical integration and optimization in multiple dimensions, pseudorandom number generation, Markov Chains and MCMC samplers, and an introduction to Bayesian statistics. Pre: MATH  211, MATH  241, MATH  271",3,Data Science,141565,{}
DATA,362,Business Analytics,"Fundamentals of Business Analytics. This course aims to teach students to analyze, formulate, and solve managerial decision-making problems using quantitative models and techniques. Pre: C or better in QBA  200 or QBA  260. (Same as QBA  362)",3,Data Science,141565,{}
DATA,367,Applied Business Analytics,"This is an advanced course in business analytics with applications. It provides the advanced concepts and tools to understand the role of business analytics in organizations, how to apply business analysis tools, communicate effectively, and use and interpret analytical models in real-world settings. This course focuses on applying business analytics tools and techniques such as predictive models, statistical analysis, and operations research on real-world problems and datasets for managerial decision-making. (Same as QBA  367) Pre: C+ or better in QBA/DATA  260 or QBA  300 or QBA/DATA  362 or MATH  115, or MATH  271",3,Data Science,141565,{}
DATA,370,Data Management,"Fundamentals of relational database usage and management from a data science perspective. Topics include properties of multi-table data, the entity- relationship data model, SQL for single and multiple table queries and updates, and communicating with databases using R. Pre: C or better in DATA  171.",3,Data Science,141565,{}
DATA,371,Multivariate Modeling with R,"Multivariate statistical methods and model selection using R. Topics include the multivariate normal distribution and covariances, multiple regression, analysis of variance, principal component analysis, logistic regression, and decision trees. The course will emphasize model selection and techniques such as validation sets to address the problem of overfitting. Pre: C or better in MATH  271. (Same as MATH  371)",3,Data Science,141565,{}
DATA,373,Data Security &amp; Privacy,"This course studies the numerous privacy and security issues that arise when gathering, storing, analyzing, and distributing data. This course will teach students about the fundamental underpinnings of security &amp; privacy as well as give practical, hands-on experience designed to help data scientists identify and resolve real-world issues. Topics include differential privacy, database security, server security, data ethics, machine learning safety, and data integrity. Primarily taught in Python. Pre: C or better in DATA  172.",3,Data Science,141565,{}
DATA,465,Text Mining for Social Science,"Provides the concepts and tools to understand the role of natural language processing and text analytics for managerial decision-making and how to apply text analytics tools to real-world problems. Pre: C or better in one of QBA/DATA  260 or QBA/DATA  300 or QBA/DATA  362 or DATA  172, or Instructor's Consent. (Same as QBA  465)",3,Data Science,141565,{}
DATA,470,3D Mapping of Ecosystems,Introduction and application of 3D habitat mapping to study natural environments. Students will learn the fundamentals of photogrammetry and geomatics and learn to integrate and analyze multiple data products. Pre: C or better in DATA  171 or DATA  172.,3,Data Science,141565,{}
DATA,474,Applied Informatics,"Introduction to the theory and application of informatics tools used in Marine and Natural Sciences. Students will learn the fundamentals of data management, data analytics, ecoinformatics, bioinformatics, and data visualization. (Previously offered as DATA  375) Pre: C or better in DATA  171 or DATA  172, C or better in MATH  271 or MARE  250 or Instructor's Consent. (Same as MARE  474) This course is dual listed with CBES  674.",3,Data Science,141565,{}
DATA,483,Computer Vision,"A survey of the field of computer vision. Covers both classic as well as deep learning approaches to analyzing images and video. Topics covered include keypoint features, object detection, multi-object tracking, and interacting with humans. Pre: MATH  211, and either DATA  272 or CS  321. (Same as CS  483)",3,Data Science,141565,{}
DATA,490,Data Science Capstone,Students are asked to use the skills and techniques they have learned throughout the data science program to create a capstone project. The content of the course will additionally focus on giving students skills in written and oral communication. Note: Restricted to Data Science students only. Pre: Senior class standing or Instructorʻs Consent.,3,Data Science,141565,{}
DATA,495,Data Science Seminar,"This course will offer lectures, discussions, and research reports of topics in data science presented by faculty, students, invited speakers, and visiting scholars. It will also help students become aware of research and job opportunities, in both academia and industry. Pre: Senior standing with a major in Data Science, or instructor's consent.",1,Data Science,141565,{}
DNCE,110,Pilates Beginning Matwork,Body conditioning program in Pilates method.  Emphasis on fundamentals and beginning mat exercises.,1,Dance,141565,{}
DNCE,150,Intro To Dance,"History, scope, and theory of human movement.  Study of the correlation of dance, music, and visual expression.  Not a performance course. (Previously offered as DNCE  251) (Attributes: DA)",3,Dance,141565,{}
DNCE,151,Dance Techniques,"Study of the basic vocabulary of dance and the collaborative contributions of choreographers, dancers and musicians. Experiential work in the development of basic stage movement, including understanding of period demands.  May be taken concurrently with music and drama technique courses. Required for all Performing Arts majors.",2,Dance,141565,{}
DNCE,160,Ballet I,"Introduction to classical ballet.  Movements, techniques and appreciation of ballet.  Previous experience not required.  May be repeated once for credit. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,170,BegContemp Dance/Hawaiʻi Themes,An introduction to the fundamentals of a combination of both contemporary dance and hula techniques. Explore how both dance forms combine to express Hawaiʻi’s culture and values. (Attributes: DA),3,Dance,141565,{}
DNCE,180,Jazz Dance I,"Introductory course in jazz dance style and techniques.  May be repeated once for credit. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,190,Modern Dance I,"Basic techniques of Modern Dance as an art form.  May be repeated once for credit. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,210,Pilates Intermediate Matwork,Continuation of DNCE  110.  Emphasis on additional strength and stamina skills.  Pre: DNCE  110 or instructor's consent.,1,Dance,141565,{}
DNCE,260,Ballet II,"Continuation of Ballet I.  Movements, techniques, and appreciation of ballet.  Emphasis on developing strength, flexibility, and control in classical balletic style.  May be repeated once for credit.  Pre: DNCE  160 or consent of instructor. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,270,IntContempDance Hawaiʻi/Themes,A continuation of a combination of both contemporary dance and hula techniques. Explore how both dance forms combine to express Hawaiʻi’s culture and values at an intermediate level. Pre: DNCE  150 or DNCE  170 or Instructor's Consent (Attributes: DA),3,Dance,141565,{}
DNCE,280,Jazz Dance II,"A continuation of Jazz Dance I.  May be repeated once for credit.  Pre: DNCE  180 or consent of instructor. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,290,Modern Dance II,"Second level Modern Dance.  Designed to develop physical flexibility, body control, and a more acute rhythmic sense. May be repeated once for credit.  Pre: DNCE  190 or consent of instructor. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,360,Ballet III,"This course will emphasize intermediate ballet techniques for the dancer with previous training.  It will begin the study of pointe work for qualified females and jumps and turns specifically for males.  May be repeated once for credit.  Pre:  DNCE  160, DNCE  260, or instructor's consent. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,371,Choreography,"An introduction to the basic techniques of creating dance. Public performance required.  May be repeated once for credit.  Pre: DNCE  180 or DNCE  190, or instructor's consent. (Attributes: DA, GCC)",3,Dance,141565,{}
DNCE,401,Dance Ensemble,Preparation and performance of techniques and repertoire at the advanced level. Public performance required. May be repeated for credit. (Attributes: GCC),3,Dance,141565,{}
DNCE,419,Dance In Education,"Dance activities for young people.  Appropriate for teachers, group workers, recreation majors, and others working with children.  Supervised field activities. (Attributes: ALEX, DA, GCC, GH)",3,Dance,141565,{}
DNCE,450,History of Dance,"Development of Western theatrical dance from Ancient Greece through 19th century ballet to the present, including modern dance, contemporary ballet, and dance forms of musical theater and film.  Pre: Performing Arts Core, upper division standing or consent of instructor.",3,Dance,141565,{}
DNCE,459,Topics in Dance,"Topics in movement styles and experience. Repeatable, if topic changes, unlimited times. (Attributes: DA)",1–3,Dance,141565,{}
DNCE,460,Ballet IV,"Intermediate/advanced ballet technique with the continuation of pointe work for qualified females.  Introduction to classical partnering work.  May be repeated once for credit. Pre: DNCE  360 and audition. (Attributes: DA, GH)",3,Dance,141565,{}
DNCE,475,Dance Hawaiʻi Performance Group,"Combined contemporary dance and Hawaiʻi/Pacific traditions in a dance ensemble performance group. Performance required. Pre: Previous DNCE class or Instructor's Consent (Attributes: DA, GCC)",3,Dance,141565,{}
DRAM,101,Introduction to Theatre,"Theatre history and play analysis from the standpoint of production. Lab work in three aspects of play production: acting, directing, design. Previously offered as DRAM  271. (Attributes: DH, FGC)",3,Drama,141565,{}
DRAM,171,Stage Techniques,"Required for all Performing Arts majors.  Study of the basic vocabulary of the stage and the collaborative contributions of directors, actors, technicians, and house personnel. Experiential work in the development of stage presence and etiquette.  May be taken concurrently with music and dance technique courses.",2,Drama,141565,{}
DRAM,221,Beginning Acting I,"Individual exercises and group activities that emphasize voice, movement, and relaxation through in-class improvisation and performance of monologues and two-person scenes.  Beginning play analysis. (Attributes: DA)",3,Drama,141565,{}
DRAM,222,Beginning Acting II,"Continuation of DRAM  221, with emphasis on building the ensemble, basic character work, refining vocal production, and expanding movement vocabulary.  Performance of group scenes from modern and contemporary plays.  Play analysis based on method acting theory.  Pre: DRAM  221. (Attributes: DA)",3,Drama,141565,{}
DRAM,243,Drama of Hawaiʻi &amp; the Pacific,"Embedded in a discourse of coloniality and indigenous perspective, this course provides an introduction to a representative range of plays written by, for, and about the people of Hawaiʻi and other Pacific islands. (Same as SOC  243) (Attributes: DH, HPP)",3,Drama,141565,{}
DRAM,280,Basic Stagecraft,"Introduction to beginning concepts of design and construction of scenery for the stage.  Overview of the development of scenography from Greek theatre to the modern proscenium stage.  Study will include two- and three-dimensional scenery, properties, and finishing techniques.  Pre:  concurrent registration with DRAM  280L. (Attributes: DA)",3,Drama,141565,{}
DRAM,318,Playwriting,"Basic course in writing for the stage.  Development of theme, action, and characterization for the one-act play form. Pre: C or better in ENG  100, ENG  100T, ESL  100 or ESL  100T; or consent of instructor (Same as Eng 318) (Attributes: DA, GL)",3,Drama,141565,{}
DRAM,321,Styles Of Acting,"Advanced study for actors who have completed Beginning Acting.  Concentrated scene work, script analysis, character development, and style study. Comparative exercises in acting for the stage and camera. Performance of workshop material.  Pre: DRAM  221, or Instructor Consent. (Attributes: DA)",3,Drama,141565,{}
DRAM,322,Acting Shakespeare,"In-depth study of Shakespearean texts from the standpoint of production and acting style.  Historical study of Renaissance production techniques.  Performance of scenes resulting from work on vocal production, period movement, and text analysis.  Pre:  DRAM  221, or consent of instructor (Attributes: DA)",3,Drama,141565,{}
DRAM,330,Stage Management,"Study of the responsibilities of a production stage manager, from rehearsals through mounting a show, as coordinator of a production team.  Development of the prompt book and forms needed to organize the technical elements of a production. Pre: DRAM  101 or DRAM  221 or DRAM  280 or Instructor's Consent. (Attributes: DA)",3,Drama,141565,{}
DRAM,340,Stage Makeup,"Studio work in design and application of stage makeup. Study and development of character, corrective, and three-dimensional makeup.  Required work on major production.  Pre: DRAM  101 or 221, or previous stage makeup experience, and instructor's consent.",3,Drama,141565,{}
DRAM,350,Stage Costume,"Study of costume design, theory, and practice.  Survey of historical and modern costume.  Practical experience in design and construction including required work on major production.  Pre: DRAM  101 or 221, or consent of instructor.",3,Drama,141565,{}
DRAM,380,Theatre Design,"Study of elements of scenic and lighting design for the stage.  Production of renderings, models, elevations, and plots.  Work on mainstage and/or studio production.  Pre: DRAM  264, and art &amp; physics courses required for PARTS degree in Technical Theatre.",3,Drama,141565,{}
DRAM,383,Japanese Theatre &amp; Performance,"This course introduces the performance traditions in Japan, ranging from rituals to dance and theatre-traditional art forms such as noh/kyogen, kabuki, bunraku, to modern theatre. Students examine the Japanese art forms from the anthropological and sociological perspectives. (Same as JPNS/JPST  383) (Attributes: DH, GAHP, GH, HPP)",3,Drama,141565,{}
DRAM,387,Performance Education,"In this course, the students are guided through the process researching, writing, rehearsing and performing a series of educational and entertaining presentations that deal with science and Hawaiian culture.  Presentations will be shared with the general public in a museum theater setting at Imiloa Astronomy Center of Hawaiʻi.  Course may be repeated once for credit.  Pre:  COM  251 or DRAM  171 or DRAM  221 or instructor's consent.  (Same as COM  387) (Attributes: GCC, HPP)",3,Drama,141565,{}
DRAM,390,Survey Of Drama Literature,"Analysis and discussion of plays from the canon of Western dramatic literature, focusing on dramatic action, character relationships, play structure, staging, and thematic considerations. (Attributes: DL)",3,Drama,141565,{}
DRAM,419,Drama in Education,"Study of the theory and application of creative dramatics, developmental theatre, and curriculum-centered drama activities in educational settings serving children and youth.  Opportunities for field work will be incorporated into class activities. (Attributes: ALEX, DA, GCC)",3,Drama,141565,{}
DRAM,421,Acting Troupe,"Rehearsal and performance of works from Western literature and ethnic non-Western sources, including period drama, avant-garde theatre, and the contemporary drama of Hawaiʻi and the Pacific. Emphasis on ensemble performance. Refinement of individual skill and group interactions acquired in acting classes. Public performance required. May be repeated twice for a total of 6 semester hours. Pre: DRAM  221 or DRAM  243 or Instructor's Consent. (Attributes: DA, GCC)",3,Drama,141565,{}
DRAM,430,Directing,"Basic practical course in how to direct a play.  Students direct one-act plays or scenes from full length plays.  Pre: DRAM  101; and DRAM  221 or DRAM  280; or consent of instructor. (Attributes: DA, GCC)",3,Drama,141565,{}
DRAM,483,Modern/Contemporary Drama,"A study of works which have established or refined major traditions in modern and contemporary theater, with some reading in critical theory.  Pre: ENG  100T, 100, ESL  100, or 100T and 200-level coursework in literature. (Same as ENG  483) (Attributes: DL)",3,Drama,141565,{}
ECON,100,Intro To Economics,Economic principles for non-majors. Emphasis on the applications of theory to problem solving. (Not more than 3 credits may be granted for completion of both ECON  100 and ECON  150 at Hawaiʻi Community College.) (Attributes: DS),3,Economics,141565,{}
ECON,130,Intro To Microeconomics,How individual prices are determined. Efficient consumer-producer decision making. Pre: One MATH course numbered 125 or higher (any one of which can be taken concurrently); or instructor's consent. (Attributes: DS),3,Economics,141565,{}
ECON,131,Intro To Macroeconomics,"The functioning of economic systems with emphasis on the forces determining levels of, and changes in, national income, employment and the price level. (Attributes: DS, GQ)",3,Economics,141565,{}
ECON,300,Inter Macroecon Theory,"Determination of income, employment, price levels; fiscal and monetary policies.  Pre:  ECON  131.",3,Economics,141565,{}
ECON,301,Inter Microecon Theory,"Price determination under monopoly, oligopoly, and competition. Analysis of demand and cost. Pre: ECON  130, One MATH course numbered 125 or higher.",3,Economics,141565,{}
ECON,302,Managerial Economics,"Application of economic and statistical concepts for business decisions. Subjects cover projection of demand and production, case analysis, problems of forecasting, multifactors and multiproducts, technological change: capital budgeting, input-output analysis, and programming techniques. Pre: ECON  130.",3,Economics,141565,{}
ECON,310,Economic Development,"Analysis of growth, structural change, development patterns, foreign investment, foreign trade, and development policies and strategies; emphasis on Far East and South Pacific Islands.  Pre: ECON  130, 131. (Attributes: GAHP)",3,Economics,141565,{}
ECON,340,Money &amp; Banking,"Relation of monetary system to price level, employment and income; nature and functions of money and banking; role of money in international trade and inflation.  Pre: ECON  131. (Attributes: DS, GQ, GS)",3,Economics,141565,{}
ECON,361,International Finance,"Balance of payments, foreign exchange rate policies, and their impact on domestic employment, inflation, internal and external balances, and other related topics. Pre: ECON  131",3,Economics,141565,{}
ECON,370,Government Finance,"An explicit introduction to the behavior and objectives of government in the economic system. Analysis focuses on the rationale of nonmarket institutions and on the two groups of agents that operate government, the politicians and the bureaucrats, as these agents allocate expenditures for government activities. Pre: ECON  130",3,Economics,141565,{}
ECON,390,Econometrics,"Use of mathematical and statistical techniques to model and test the reality of economic theory, tests of hypotheses and forecasting. Pre: MATH  115 or QBA  260.",3,Economics,141565,{}
ECON,414,Global Topics in Game Theory,"Game theory is a mathematical tool used in a variety of fields such as economics, political science, law, sociology, biology, and computer science.  The purpose of this course is to introduce to game theory and to explore its applications. Topics include but not limited to, deterrence, crisis bargaining, people, war, and terrorism. Pre: ECON  130",3,Economics,141565,{}
ECON,417,Health Economics,"This course applies economic theory to examine the production of health. Issues such as asymmetric information, externalities, and indirect or third party payment are examined. The use of cost/benefit analysis, and reimbursement of expenses on healthcare organizations will be discussed. Pre: ECON  130",3,Economics,141565,{}
ECON,430,Quantitative Forecasting,"Introductory level of forecasting for business and economics with an emphasis on Hilo and Hawaiʻi economies and businesses.  Topics include time series techniques, linear regression forecasts, several miscellaneous forecasting models, and forecasting evaluation. Pre: QBA  260 or MATH  115 or instructor's consent.",3,Economics,141565,{}
ECON,482,Natural Resource Env Eco,"An analytical framework for examining the relationships among environmental quality, natural resource use, and economic and political systems; analysis of circumstances that give rise to environmental problems, resource use conflicts, and possible policy solutions to these problems and conflicts. The course will emphasize issues pertaining to Hawaiʻi, especially sustainable development and climate change. This course is dual listed with CBES  682. Pre: ECON  130",3,Economics,141565,{}
ED,201,BAES Sem: Career Explorations,"Designed to guide students in exploring various career pathways in education and related fields. The seminar will provide students with insights into educational roles, necessary qualifications, and skill development, as well as opportunities for networking and professional growth.",3,Education,141565,{}
ED,210,Introduction to Teaching,"This course is an introduction to education with an emphasis on the following topics:  the teaching profession, the analysis of reasons for entering teaching and factors that influence these reasons; the characteristics of the present teaching force; complexities of teaching; the current trends and issues in education; and the role of the school within the community.  Student will be provided an opportunity for voluntary field experience totaling 10 hours. (Attributes: ALEX, DS, GCC)",3,Education,141565,{}
ED,243,Math for Elementary Teachers I,"Basic knowledge and skills designed to foster mathematics teaching in the elementary classroom. Includes major mathematics concepts, algorithms, procedures, applications, and practices in varied contexts. (Attributes: GQ)",3,Education,141565,{}
ED,270,Health and Wellness Education,"After successfully completing this course, you will be able to be a peer wellness coach and educator. Grounded in Public Health and developmental science, students will learn about perspectives on health and wellness for emerging adults (ages 16-24), the ways in which the sociopolitical context of higher education can facilitate the ease or challenges to student wellbeing. Students will gain skills to create and implement place- based, interactive workshops and informal peer wellness education and coaching, culminating in a wellness symposium, designed and driven by students in the class. (Same as KES  270) (Attributes: GCC)",3,Education,141565,{}
ED,272,Art and Music Education,Basic knowledge and skills designed to foster the integration of art and music across the elementary curriculum in an educationally sound manner.,3,Education,141565,{}
ED,310,Foundations of Education,Introduction to the practice of thinking and the development of intelligence within the complexities of a diverse and transforming society. Historic aspects of education are explored along with philosophical and political movements so students understand education's potential. Critical thinking skills are developed to help students think seriously about education as a potential career. Must be taken for grade. Pre: GPA of 2.5.,3,Education,141565,{}
ED,314,Tech for Learning &amp; Teaching,"Basic knowledge and skills designed to foster the integration of instructional technologies across the curriculum in an educationally sound manner. Includes project-based and place-based learning aligned with ISTE-T standards. Pre: GPA 2.5, earned at least 58 credits, or instructor consent. (Attributes: GAHP)",3,Education,141565,{}
ED,330,Teach/Learn Informal Settings,"Basic knowledge and skills designed to foster place- based learning in a variety of formal and informal settings. Pre: GPA 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,341,Literacy for Elem Teachers,"Basic knowledge and skill designed to foster literacy teaching in the elementary schools. Includes foundational knowledge of reading and writing processes. Pre: GPA 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,342,Science for Elem Teachers,"Basic knowledge and skills designed to foster science teaching in the elementary classroom. Includes integration of three dimensions of science and engineering practices, cross cutting concepts, and major disciplinary core ideas. Pre: GPA 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,343,Math for Elem Teachers II,"Continuation of knowledge and skills designed to foster mathematics teaching in the elementary classroom. Includes major mathematics concepts, algorithms, procedures, applications, and practices in varied contexts. Pre: ED  243, GPA of 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,344,Soc Studies for Elem Teachers,"Basic knowledge and skills designed to foster social studies teaching in the elementary classroom. Includes understandings, capabilities, and practices associated with the central concepts and tools in civics, economics, geography, and history within a framework of informed inquiry. Pre: GPA of 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,346,Teaching Children's Literature,"This course focuses on children's literature and its impact on social, emotional and intellectual development for elementary school children.  Aesthetic appreciation and creative development will be explored by examining theory and practice about the use of literature with children. Must be taken for a grade. Pre: GPA of 2.5 and junior standing or consent of instructor.",3,Education,141565,{}
ED,350,Learner Development,"Theories of development focusing on physical, cognitive, social, and emotional development during school-aged years, children (grades K-6) and adolescents (grades 7- 12). Systematic observation and analysis of behavior of school-aged children at home, in the community, and at school. Pre: GPA of 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,355,Literature As Exploration,"What is the relationship between a story and each person who receives it? This course provides an introduction to literature as exploration and reader response theory. An experiential course, students explore how readers engage with story by examining their own reading experiences within a community of learners. Students will further reflect upon their own learning as they imagine how they may teach in the future. The course is designed for anyone who may be considering becoming teachers or would like to deepen their engagement in storytelling and the texts that they read. While the focus is on students interested in middle and high school language arts or the humanities, students thinking about teaching at any level or discipline are welcome.",3,Education,141565,{}
ED,358,Intro to Adol Writing in Disc,"This course focuses on exploring the writing skills of adolescents, defined as students in the 6th through 12th grade, and targets pre-MAT students who are interested in becoming secondary teachers. The course will introduce writing curriculum standards and explore instructional strategies that can be used to prepare students in grades 6-12 for writing in college and the workforce. Must be taken for grade. Pre: GPA of 2.5 and junior standing, or instructor's consent.",3,Education,141565,{}
ED,437,Sec Lang Acq K-12 Educators,"Second Language Acquisition for K-12 Educators provides pre and in-service teachers with the latest theory and research on second language acquisition of school age children. The course will examine the relationship between first and second language learning, the role of affective factors, order of acquisition, the concept of interlanguage, comprehending vs. producing the second language, and the role of error correction, providing students the foundations to develop a strong theoretical foundation with regard to second language acquisition and the acute analytical skills required to consider critically such theory in instructional decisions. This course is dual listed with ED  637. Pre: GPA 2.5, junior standing, or instructor consent.",3,Education,141565,{}
ED,442,Comm Sci in Hawaiʻi Schools,"For undergraduate and graduate students interested in improving their ability to communicate their scientific knowledge or research by designing and implementing lesson plans in Hawaii Island schools including formal and informal educational experiences. The course provides the knowledge, skills and dispositions needed to use phenomena in NGSS designed lessons grounded in the uniqueness of Hawaii. Students will observe phenomena that occur in Hawaii’s natural environment and create hands-on, inquiry-based activities to enhance science content knowledge in K-8 learners. Through place-based exploration and experiences student will develop a deeper understanding of the unique values and qualities of Hawaii’s environment, language, values, and culture. Pre: At least 6 credits of 100 level or higher BIOL, CHEM, GEOL, NSCI, PHYS, or MARE courses or instructor approval. This course is dual listed with CBES  642. (Attributes: HPP)",3,Education,141565,{}
ED,443,Learning Environments,"Theory and practice for creating and sustaining a culture of connection and belonging in a learning environment grounded in Nā Hopena A’o (HĀ). Pre: GPA of 2.5, junior standing, or instructor consent.",3,Education,141565,{}
ED,444,Place-Based Soc-Emotion Learn,"Utilizing project-based authentic learning opportunities, students will gain a greater understanding of Place-Based Social-Emotional Learning (PBSEL) and valuable skills they can use to support schools and community organizations on Hawaiʻi Island. Recommended: ED  350 or PSY  320.",3,Education,141565,{}
ED,445,Community-Based Research,Students will learn about community-based action research by conducting a study at their internship site that supports schools and community organizations on Hawai’i Island.,3,Education,141565,{}
ED,447,Comp Tech &amp; Robotics K-12 Sch,provides hands on experience with the tools and techniques used to teach robotics and computer programming in K-12 learning environments. There are no prerequisites for this course.,3,Education,141565,{}
ED,448,Qualitative Research,"Introduction to several traditions of qualitative inquiry. Students are guided (mentored) through experiences where they design, conduct, analyze, and write-up small-scale qualitative studies in educational settings.",3,Education,141565,{}
ED,450,Learn/Teach in Hawaiʻi Schools,"Introduction to culture-based education. Integrates Hawaiian history, language, and culture practices for meaningful experiences. Pre: GPA 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,451,Literacy Methods,"Application of literacy concepts, skills, and effective instructional practices for planning, designing, and assessing student learning in the elementary classroom. Pre: Acceptance into the Teacher Licensure track.",3,Education,141565,{}
ED,452,Social Studies/Science Methods,"Application of social studies and science concepts, skills, and effective instructional practices for planning, designing, and assessing student learning in the elementary classroom. Pre: GPA 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,453,Mathematics Methods,"Application of mathematics concepts, skills, and effective instructional practices for planning, designing, and assessing student learning in the elementary and assessing student learning in the elementary track.",3,Education,141565,{}
ED,455,Differentiated Instruction,"Exploration and application of differentiated instructional strategies in the inclusive classroom. Includes learner analysis; practical development of activities for differentiated content, processes, and products to assure maximum learning for all students; and assessment. Pre: GPA 2.5, earned at least 58 credits, or instructor consent.",3,Education,141565,{}
ED,457,Emerging Bilingual Students,"Exploration of emerging multilingualism in culturally and linguistically diverse settings. Extends awareness of and skills for trans-languaging and scaffolding multilingualism integration across the curriculum. Includes sheltered instruction and cultural/social influences. Pre: GPA 2.5, junior standing, or instructor consent.",3,Education,141565,{}
ED,460,Children of Migration,"This course uses interdisciplinary multiple lenses to construct practical, grounded, and equity-based approaches to gain understanding of how migration impacts children and youth and the critical role of the education on their adaptation.",3,Education,141565,{}
ED,467,Emerging Bilingual Students,"Exploration of emerging multilingualism in culturally and linguistically diverse settings. Extends awareness of and skills for trans-languaging and scaffolding multilingualism integration across the curriculum. Includes sheltered instruction and cultural/social influences. This course is dual listed with ED  667. Pre: GPA 2.5, junior standing, or instructor consent. Previously offered as ED  457. (Attributes: GCC, HPP)",3,Education,141565,{}
ED,470,Professional Dispositions,Overview of professional attributes and licensure standards. Professional growth and development through field experiences in local K-6 schools. Pre: Acceptance into the Teacher Licensure track.,1,Education,141565,{}
ED,471,Ethics for Educators,"Introduction to the Model Code of Ethics for Educators (MCEE) as a guide to standards of ethical professional practice. Participation in collaborative discussions around ethical dilemmas, using awareness and understanding of the MCEE to support ethical decision- making. Pre: Acceptance into the Teacher Licensure track and successful completion of ED  470 and ED  480.",1,Education,141565,{}
ED,472,Professional Responsibility,"Continued professional development through clinical practice, participation in workshops, training, and presentations in preparation for state licensure and employment in the profession. Pre: Acceptance in the Teacher Licensure track and successful completion of ED  471 and ED  481.",1,Education,141565,{}
ED,480,Field Experiences I,"Practical application of theories of learner development, learning environments, learner differences, and instructional planning in local K-6 schools. Introduction to school learning communities. Must be taken CR/NC. Pre: Acceptance into the Teacher Licensure track.",1,Education,141565,{}
ED,490,Teaching Seminar,Participation and collaboration in a learning environment for reflective self-study and professional learning while student teaching. Pre: Acceptance into the Teacher Licensure track and successful completion of ED  471 and ED  481.,3,Education,141565,{}
ED,491,Capstone I,"Completion of reflective-inquiry project from the first field practicum. Pre: GPA 2.5, senior standing, successful completion of ED  485 or instructor consent.",3,Education,141565,{}
ED,492,Capstone II,"Completion of senior capstone project. Pre: GPA 2.5, senior standing, successful completion of ED  486, or instructor consent.",3,Education,141565,{}
ED,493,Professional Pathways,"Professional development and exploration of career pathways in a variety of education settings. Examination of professional ethics when working with children and youth, professional preparation, and career planning. Pre: GPA 2.5, senior standing, and successful completion of ED  485, ED  486, and ED  491.",3,Education,141565,{}
ED,600,Ed Of Ethnic Groups in Hawaii,"psychological learning characteristics, heritage, identity Teacher leader focused course. Survey of social- problems of Hawaiʻi ethnic groups, study of prejudice and inter-ethnic hostilities as related to education and teaching. Includes improving outreach and collaboration with families and community.",3,Education,141565,{}
ED,602,Technology in Education,"utilization of instructional materials for systematic Teacher leader focused course. Selection, evaluation and achievement of curriculum goals; investigation of innovative and students. Pre: acceptance into the M.Ed. program or Promoting/facilitating improvements in learning for teachers technological advances for use in teaching and training. consent of instructor.",3,Education,141565,{}
ED,608A,Action Research I,"Systematic study of the purposes of educational research, evaluation and use of research, and introduction of research design principles with emphasis on classroom applications. Pre: acceptance into the M.Ed. program or consent of instructor.",3,Education,141565,{}
ED,608B,Action Research II,Advanced academic study and writing processes for analyzing and evaluating current educational research articles. A synthesis and application of research skills which culminates in an original research proposal. Pre: ED  608A or instructor's consent.,3,Education,141565,{}
ED,608C,Action Research III,Principles of research methodology and analysis as applied to field research. Pre: ED  608A and B or consent of instructor.,3,Education,141565,{}
